C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_16_545.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_16_545.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_16_545.jpg, -0.2973638, 1, 0, 4.454458
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_16_652.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_16_652.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_16_652.jpg, 0, 1, 0, 5.614142
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_16_756.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_16_756.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_16_756.jpg, 0, 1, 0, 6.762897
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_16_862.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_16_862.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_16_862.jpg, -0.1438023, 1, 0, 8.124025
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_16_966.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_16_966.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_16_966.jpg, -0.3170715, 1, 0, 9.212616
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_17_070.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_17_070.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_17_070.jpg, -0.0117738, 1, 0, 10.32605
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_17_176.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_17_176.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_17_176.jpg, -0.1779966, 1, 0, 11.52164
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_17_276.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_17_276.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_17_276.jpg, 0, 1, 0, 12.48048
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_17_381.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_17_381.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_17_381.jpg, -0.114201, 1, 0, 13.74334
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_17_485.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_17_485.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_17_485.jpg, -0.2450142, 1, 0, 14.91155
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_17_589.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_17_589.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_17_589.jpg, -0.1040679, 1, 0, 15.83117
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_17_689.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_17_689.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_17_689.jpg, -0.2468136, 1, 0, 16.93104
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_17_794.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_17_794.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_17_794.jpg, -0.0383319, 1, 0, 17.93719
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_17_898.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_17_898.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_17_898.jpg, -0.1667142, 1, 0, 19.16617
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_18_001.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_18_001.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_18_001.jpg, 0, 1, 0, 20.19322
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_18_106.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_18_106.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_18_106.jpg, -0.1070835, 1, 0, 21.18246
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_18_207.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_18_207.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_18_207.jpg, -0.1796741, 1, 0, 22.14796
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_18_307.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_18_307.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_18_307.jpg, -0.1541915, 1, 0, 23.12592
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_18_408.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_18_408.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_18_408.jpg, -0.207923, 1, 0, 24.0654
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_18_510.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_18_510.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_18_510.jpg, -0.1113557, 1, 0, 25.03037
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_18_610.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_18_610.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_18_610.jpg, -0.2255306, 1, 0, 25.95206
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_18_711.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_18_711.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_18_711.jpg, -0.0205419, 1, 0, 26.89681
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_18_816.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_18_816.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_18_816.jpg, -0.3321255, 1, 0, 27.80041
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_18_921.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_18_921.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_18_921.jpg, -0.06126238, 1, 0, 28.89152
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_19_026.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_19_026.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_19_026.jpg, -0.1952037, 1, 0, 29.80122
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_19_133.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_19_133.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_19_133.jpg, -0.09325626, 1, 0, 30.19166
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_19_233.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_19_233.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_19_233.jpg, 0, 1, 0, 30.18952
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_19_339.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_19_339.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_19_339.jpg, -0.1369854, 1, 0, 30.1862
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_19_443.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_19_443.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_19_443.jpg, -0.1795632, 1, 0, 30.18866
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_19_547.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_19_547.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_19_547.jpg, -0.0416178, 1, 0, 30.19013
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_19_650.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_19_650.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_19_650.jpg, -0.3492555, 1, 0, 30.16777
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_19_755.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_19_755.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_19_755.jpg, -0.1009239, 1, 0, 30.19192
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_19_857.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_19_857.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_19_857.jpg, -0.3191862, 1, 0, 30.17724
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_19_958.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_19_958.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_19_958.jpg, -0.0551687, 1, 0, 30.19108
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_20_065.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_20_065.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_20_065.jpg, 0, 1, 0, 30.18945
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_20_170.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_20_170.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_20_170.jpg, 0, 1, 0, 30.19035
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_20_275.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_20_275.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_20_275.jpg, -0.2664273, 1, 0, 30.17529
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_20_376.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_20_376.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_20_376.jpg, -0.0064083, 1, 0, 30.19011
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_20_477.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_20_477.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_20_477.jpg, -0.1573638, 1, 0, 30.18666
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_20_585.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_20_585.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_20_585.jpg, -0.06224009, 1, 0, 30.1909
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_20_691.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_20_691.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_20_691.jpg, 0, 1, 0, 30.1895
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_20_797.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_20_797.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_20_797.jpg, -0.1384512, 1, 0, 30.18714
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_20_902.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_20_902.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_20_902.jpg, 0, 1, 0, 30.19022
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_21_006.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_21_006.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_21_006.jpg, -0.0230421, 1, 0, 30.19029
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_21_110.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_21_110.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_21_110.jpg, -0.2279634, 1, 0, 30.1779
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_21_218.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_21_218.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_21_218.jpg, 0, 1, 0, 30.18927
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_21_326.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_21_326.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_21_326.jpg, -0.0271854, 1, 0, 30.1903
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_21_426.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_21_426.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_21_426.jpg, -0.0444045, 1, 0, 30.19002
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_21_526.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_21_526.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_21_526.jpg, 0, 1, 0, 30.19025
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_21_630.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_21_630.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_21_630.jpg, 0, 1, 0, 30.19048
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_21_731.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_21_731.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_21_731.jpg, 0, 1, 0, 30.1903
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_21_837.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_21_837.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_21_837.jpg, -0.2754987, 1, 0, 30.17154
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_21_939.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_21_939.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_21_939.jpg, -0.01030499, 1, 0, 30.1899
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_22_042.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_22_042.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_22_042.jpg, 0, 1, 0, 30.19
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_22_147.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_22_147.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_22_147.jpg, 0, 1, 0, 30.19026
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_22_251.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_22_251.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_22_251.jpg, 0, 1, 0, 30.19029
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_22_351.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_22_351.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_22_351.jpg, -0.1541418, 1, 0, 30.18398
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_22_454.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_22_454.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_22_454.jpg, 0, 1, 0, 30.19011
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_22_559.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_22_559.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_22_559.jpg, 0, 1, 0, 30.19034
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_22_663.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_22_663.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_22_663.jpg, -0.2344089, 1, 0, 30.17672
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_22_768.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_22_768.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_22_768.jpg, 0, 1, 0, 30.18953
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_22_873.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_22_873.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_22_873.jpg, -0.1748232, 1, 0, 30.18448
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_22_973.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_22_973.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_22_973.jpg, 0, 1, 0, 30.1898
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_23_074.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_23_074.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_23_074.jpg, -0.1335855, 1, 0, 30.18727
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_23_178.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_23_178.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_23_178.jpg, 0, 1, 0, 30.19015
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_23_280.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_23_280.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_23_280.jpg, 0, 1, 0, 30.19031
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_23_382.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_23_382.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_23_382.jpg, -0.3040071, 1, 0, 30.16917
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_23_483.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_23_483.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_23_483.jpg, -0.0002424233, 1, 0, 30.1895
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_23_585.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_23_585.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_23_585.jpg, -0.3056898, 1, 0, 30.17362
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_23_687.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_23_687.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_23_687.jpg, -0.0211557, 1, 0, 30.1898
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_23_790.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_23_790.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_23_790.jpg, 0, 1, 0, 30.19
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_23_896.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_23_896.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_23_896.jpg, 0, 1, 0, 30.19026
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_23_999.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_23_999.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_23_999.jpg, 0, 1, 0, 30.19028
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_24_101.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_24_101.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_24_101.jpg, -0.1941105, 1, 0, 30.18041
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_24_201.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_24_201.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_24_201.jpg, 0, 1, 0, 30.19002
C:\Users\Asus\Desktop\Self Driving Data\IMG\center_2022_11_16_00_02_24_305.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\left_2022_11_16_00_02_24_305.jpg, C:\Users\Asus\Desktop\Self Driving Data\IMG\right_2022_11_16_00_02_24_305.jpg, 0, 1, 0, 30.19025
